industry,company_size,source,interaction_count,email_open_rate,days_since_creation,converted
education,1-10,website,5,51.5050912325225,1,1
education,51-200,event,4,6.762649043319262,11,1
technology,51-200,website,1,34.77653683198487,10,1
technology,11-50,event,6,62.64907726061531,37,0
education,11-50,cold_call,2,26.36288984496813,19,1
retail,11-50,ads,2,45.63050241251795,10,0
education,1-10,linkedin,4,7.1313652454316205,25,1
technology,1-10,referral,1,25.94465424254759,2,0
finance,1-10,email,3,26.04296344722058,32,1
retail,51-200,ads,3,12.236084562012397,4,0
retail,51-200,linkedin,3,51.968113752828145,9,1
finance,500+,ads,3,27.993242789910305,9,0
technology,51-200,other,4,9.967777861345164,18,1
finance,1-10,website,4,28.96034444420176,91,1
healthcare,201-500,referral,3,27.3058545646632,11,1
finance,201-500,linkedin,3,20.24876444911939,9,1
other,11-50,referral,4,11.17107978953868,5,1
healthcare,51-200,linkedin,3,12.499196608274108,14,1
manufacturing,500+,linkedin,2,37.305111238551014,6,1
technology,11-50,cold_call,3,32.16333618012884,4,1
retail,201-500,other,3,4.3334903268231,58,0
other,1-10,linkedin,2,38.493867219083896,1,0
technology,1-10,linkedin,3,30.059957735501193,37,0
technology,11-50,ads,3,16.65198578223952,6,1
finance,51-200,referral,4,10.658111895424259,0,0
technology,201-500,ads,7,24.81634665872009,47,1
retail,500+,ads,3,47.56191837328046,36,1
education,11-50,ads,4,26.629131827590168,12,0
finance,1-10,email,3,32.093215096278534,2,1
healthcare,201-500,email,4,10.60019886481277,13,1
finance,51-200,website,4,8.362769480025745,6,1
retail,1-10,referral,2,40.827244376594315,80,0
technology,11-50,cold_call,3,40.10270942315275,22,1
finance,51-200,other,3,31.301702671884378,99,1
retail,51-200,linkedin,1,14.696154447318072,12,0
retail,11-50,ads,1,13.21764960005018,24,1
technology,11-50,website,2,13.822587903469016,6,1
retail,500+,linkedin,2,53.9768817868074,49,1
technology,51-200,referral,4,40.9086219980752,1,1
technology,11-50,website,2,18.273134616523365,35,0
education,11-50,website,2,17.75406825451896,14,0
retail,51-200,ads,3,23.557110451206267,25,0
technology,1-10,website,2,41.11967705783702,26,0
technology,1-10,other,1,25.41402148579807,37,1
technology,11-50,ads,3,36.26408699911512,6,0
healthcare,11-50,website,2,21.15477816179709,22,1
technology,51-200,linkedin,2,49.67673206827965,16,1
technology,1-10,linkedin,2,33.853508973922494,9,1
finance,51-200,website,5,34.79260259989423,20,0
retail,11-50,linkedin,2,52.01586043747207,91,0
retail,1-10,linkedin,2,27.328909438227406,89,0
retail,1-10,linkedin,3,9.102900158643283,9,0
technology,500+,website,3,44.945560308132656,64,0
other,201-500,email,4,43.38254079556013,62,0
manufacturing,1-10,ads,3,36.0831204277205,8,0
manufacturing,51-200,website,4,25.888089290868294,27,1
manufacturing,51-200,linkedin,3,19.5890071539034,61,0
education,500+,website,1,29.62651487961349,21,0
finance,11-50,referral,3,30.035323884441787,13,1
technology,51-200,website,3,46.48038673331871,31,0
retail,1-10,other,1,45.05072834527173,5,0
retail,11-50,cold_call,3,15.799687825085817,5,0
retail,500+,linkedin,2,21.227362167279463,53,1
finance,11-50,cold_call,0,23.755969032117985,1,0
technology,11-50,linkedin,0,30.863256905916675,48,0
healthcare,1-10,other,2,32.3130581382892,10,1
education,51-200,ads,4,9.775181101302609,19,1
finance,51-200,referral,2,34.192411061504465,23,1
finance,11-50,linkedin,4,16.165088720914937,43,0
healthcare,500+,linkedin,1,18.433737825348555,64,1
healthcare,1-10,email,3,23.609070617220425,48,1
education,11-50,cold_call,3,21.28021327475,25,0
retail,500+,website,0,14.589487253707365,12,1
manufacturing,11-50,email,1,38.74102756881388,22,0
finance,11-50,email,4,13.529792319779318,0,0
retail,11-50,ads,3,40.04406712273169,8,0
technology,201-500,linkedin,1,17.05176490032004,13,1
retail,1-10,linkedin,1,3.249788722490071,11,0
finance,500+,referral,4,27.863849901482762,2,1
finance,51-200,ads,3,14.154414584426409,1,1
retail,1-10,linkedin,6,32.0944281014078,16,1
education,51-200,linkedin,5,13.639605188467458,2,1
technology,11-50,linkedin,3,34.38407003053135,10,1
manufacturing,11-50,cold_call,3,23.31545215431097,19,0
healthcare,51-200,linkedin,2,41.86344428288116,7,0
finance,500+,website,2,40.080494243154305,2,1
technology,1-10,website,1,10.781082779154016,16,0
healthcare,11-50,website,0,9.21571890112927,17,0
finance,11-50,linkedin,6,2.661623752925718,74,1
technology,11-50,ads,1,43.17889839093846,4,0
finance,11-50,linkedin,4,14.312070985478734,28,0
education,1-10,referral,4,8.318640384350303,11,1
technology,51-200,linkedin,1,36.58418383551547,3,0
manufacturing,11-50,website,5,26.628194207378936,14,1
finance,1-10,website,2,6.458412218903023,16,1
retail,201-500,website,4,12.022044608999206,13,1
healthcare,201-500,referral,1,74.40610028196136,43,1
technology,11-50,referral,3,57.87670719357718,54,0
technology,11-50,event,8,50.425772428012294,4,1
technology,51-200,ads,4,27.34663789342524,5,1
technology,11-50,email,0,33.17963911551048,16,0
retail,1-10,email,4,33.131813681524406,11,0
education,51-200,referral,6,38.9466890802647,51,1
manufacturing,1-10,ads,2,18.560528321042554,172,1
retail,1-10,referral,4,46.86709367722688,5,1
technology,1-10,linkedin,1,32.98725957059641,43,0
healthcare,1-10,linkedin,1,3.2257693587323724,28,0
healthcare,1-10,linkedin,2,31.77776829764585,31,0
technology,500+,linkedin,2,45.8711081428311,9,1
finance,11-50,website,4,23.856403723803023,3,1
finance,1-10,event,3,9.815248331195276,23,0
healthcare,1-10,ads,1,1.6884992579749194,28,0
healthcare,500+,cold_call,5,59.695623766278985,98,1
manufacturing,11-50,other,6,18.931727677861318,33,1
manufacturing,11-50,other,3,27.73282961888147,17,1
healthcare,201-500,event,3,58.03573745108236,153,0
education,11-50,referral,3,36.3527265755601,14,1
other,11-50,linkedin,5,22.635739087149187,5,1
healthcare,1-10,website,2,49.93898118831241,28,0
healthcare,11-50,website,3,11.020396453331978,9,1
finance,11-50,event,4,15.705514144327262,76,1
education,51-200,other,3,8.893104740875767,16,1
education,11-50,website,3,21.59089581197364,4,0
technology,51-200,ads,3,11.569016185560875,4,1
healthcare,1-10,linkedin,0,72.18660692058354,31,0
finance,1-10,linkedin,0,7.438314585378215,13,0
finance,11-50,website,3,8.524046598919353,13,0
technology,500+,website,6,12.792933240270449,28,0
education,11-50,event,6,61.69250087389357,7,1
retail,51-200,website,2,9.710166931820977,4,0
manufacturing,11-50,cold_call,5,21.49275587342902,32,0
education,1-10,website,2,11.249693671185739,0,0
retail,1-10,event,3,12.655616426312264,71,0
finance,11-50,linkedin,0,39.51417121738916,6,0
retail,1-10,event,2,20.94508991293525,17,0
technology,1-10,website,4,60.60036098287303,7,1
retail,51-200,linkedin,3,15.30645546553046,7,0
technology,1-10,linkedin,6,58.77383236939872,54,0
retail,51-200,cold_call,4,8.339755612685316,26,1
technology,11-50,linkedin,4,14.578476804668938,11,1
technology,11-50,referral,5,11.94098512021754,8,1
technology,51-200,ads,5,25.236273670174704,7,1
technology,11-50,website,0,14.545852393121505,24,0
retail,11-50,event,4,40.28388703109743,39,0
retail,51-200,referral,2,44.73663951202565,8,0
finance,201-500,referral,3,38.08612528846715,12,1
technology,1-10,other,5,11.287475363574394,38,0
technology,1-10,email,2,24.563430442619094,40,0
technology,201-500,cold_call,3,31.760503892682358,6,1
technology,11-50,referral,2,30.12103249715831,14,0
education,51-200,ads,6,8.243449315435154,61,0
technology,11-50,referral,1,4.071329394432451,40,1
healthcare,1-10,email,2,18.349283860863384,5,0
technology,51-200,linkedin,3,3.7626327550416776,14,0
technology,11-50,ads,4,53.137056776476456,108,1
finance,1-10,linkedin,1,23.81150205031936,22,0
retail,11-50,referral,2,38.03534478083619,38,0
technology,51-200,event,2,29.221912479676494,2,1
technology,51-200,linkedin,2,16.61412397148273,53,1
healthcare,1-10,website,3,5.952689310628971,27,0
technology,11-50,cold_call,3,20.937197546541533,5,0
technology,51-200,ads,0,25.612771634480623,14,1
other,51-200,website,5,21.091851454765038,2,1
retail,51-200,other,4,48.64178715572763,45,0
finance,1-10,other,4,42.85687450217058,40,1
finance,51-200,ads,0,39.7864390563187,20,0
finance,51-200,linkedin,3,33.90830727379332,18,0
finance,1-10,linkedin,4,18.691390097219234,18,1
retail,11-50,email,2,37.68396119039958,1,1
retail,11-50,email,1,58.36901695492862,13,0
technology,51-200,website,2,21.00540314490691,4,0
finance,1-10,ads,4,40.20093107722999,6,1
finance,51-200,linkedin,3,37.20170704282328,98,1
education,201-500,website,2,27.323603924549655,9,1
retail,51-200,referral,2,20.07110445796644,19,1
finance,500+,email,3,39.82037308560961,65,1
technology,500+,referral,2,17.37987196581933,16,1
retail,1-10,ads,3,18.803132859444442,22,0
technology,51-200,ads,1,15.137526046491631,5,1
healthcare,11-50,ads,5,43.257194635515056,10,0
technology,201-500,ads,1,22.479105147154606,21,0
retail,11-50,linkedin,3,43.73114633624969,13,0
technology,500+,ads,3,12.694784255067956,1,0
healthcare,51-200,linkedin,2,33.13213820468437,15,0
education,51-200,linkedin,2,42.03986690926614,50,0
technology,1-10,email,3,38.906351781265904,3,0
finance,1-10,ads,4,18.75292109884016,0,1
finance,51-200,website,3,49.303407639477165,3,1
technology,1-10,email,0,21.888596058426074,34,0
manufacturing,201-500,website,2,19.9433995841317,47,0
technology,1-10,other,1,58.639100935681675,1,0
finance,51-200,linkedin,1,28.73534681763473,65,0
finance,11-50,email,3,14.888948435276905,29,0
retail,51-200,other,2,9.600058921868888,21,0
retail,51-200,event,2,25.510166959048437,8,0
healthcare,11-50,linkedin,3,9.480382592975365,13,0
technology,1-10,ads,2,43.58242235280264,88,0
retail,1-10,linkedin,3,29.705877274558095,72,0
finance,51-200,website,3,19.638827815009048,29,1
manufacturing,11-50,email,2,11.505102450293343,25,0
manufacturing,51-200,ads,4,9.339474560568423,7,0
manufacturing,11-50,website,2,34.461278905224304,91,1
finance,11-50,website,3,8.946892560451758,42,0
healthcare,11-50,referral,2,30.22232340604325,14,1
manufacturing,1-10,event,2,24.425961817956747,50,0
finance,11-50,email,2,10.140367066801597,7,0
technology,500+,linkedin,3,73.5949203706625,7,1
education,201-500,website,3,16.2148133750788,46,0
education,11-50,ads,3,15.03698055417431,24,0
finance,51-200,website,2,46.991744695135765,24,0
technology,201-500,other,3,25.0646494500583,25,0
healthcare,11-50,event,1,16.09169678694357,4,0
manufacturing,1-10,referral,4,35.86726267861481,12,0
education,1-10,ads,4,37.030512648668285,25,0
technology,11-50,ads,2,47.145339784195684,8,1
technology,500+,website,1,5.7989615024912045,21,1
education,51-200,linkedin,3,23.06253067043674,24,0
healthcare,1-10,website,3,11.223721354513724,85,1
finance,1-10,linkedin,2,27.064385572300374,8,0
other,51-200,ads,4,5.087143399496779,17,0
technology,201-500,ads,4,29.323669409090165,119,1
retail,51-200,other,2,34.15881925733073,6,0
technology,51-200,email,4,20.962181569132174,45,0
healthcare,1-10,ads,3,23.673475036346893,5,0
manufacturing,201-500,linkedin,1,26.031048044436524,56,0
finance,51-200,website,4,10.121071118278246,20,1
other,11-50,ads,0,15.020762683785557,107,0
finance,51-200,website,5,5.165559955951203,5,1
healthcare,1-10,event,1,28.61457575989065,34,0
technology,1-10,website,4,36.52413253175442,35,0
healthcare,1-10,website,2,14.398834748838674,38,1
healthcare,1-10,website,1,27.36058159839124,3,0
technology,11-50,cold_call,5,15.539656683772057,10,0
healthcare,11-50,cold_call,3,3.3002313930690135,12,0
finance,11-50,website,2,44.41998206731734,11,0
retail,11-50,ads,2,18.48621855494099,33,1
retail,11-50,referral,7,23.735169165044,1,1
retail,1-10,linkedin,4,26.335210468320874,39,0
technology,51-200,website,2,4.917846358191108,22,0
technology,11-50,website,0,44.801984930591786,5,1
retail,11-50,linkedin,2,39.12184065168044,7,0
finance,201-500,linkedin,1,15.766818241385733,3,0
technology,51-200,referral,2,26.463901685595552,18,1
manufacturing,201-500,cold_call,3,25.749668699485404,27,1
manufacturing,11-50,website,3,5.488964329537862,26,0
finance,1-10,website,3,20.271930748533492,98,0
technology,51-200,ads,4,5.517072964792184,10,1
manufacturing,1-10,website,1,23.821859958985875,43,0
finance,11-50,referral,4,5.649995818847739,38,1
manufacturing,1-10,website,4,40.2822569419051,1,1
manufacturing,201-500,linkedin,2,40.69331542378177,79,0
manufacturing,1-10,referral,4,21.544685578775887,80,1
finance,201-500,ads,6,24.389350364570568,15,1
technology,201-500,ads,6,40.452437757383294,16,1
retail,11-50,other,2,26.024566059891413,51,0
retail,51-200,linkedin,2,6.4182643843227565,20,0
retail,51-200,ads,0,32.054193163491014,48,0
technology,201-500,website,3,28.570995980766078,1,0
technology,11-50,event,1,7.184712345933036,8,1
education,51-200,referral,5,40.190775016001155,2,1
retail,11-50,email,5,21.283799054358642,18,0
education,500+,event,3,14.101123264688809,57,1
manufacturing,11-50,ads,2,5.480663839492707,25,0
finance,11-50,referral,3,39.68961660888916,22,1
retail,51-200,referral,4,46.8060003773197,13,1
education,201-500,event,2,33.05906709116832,1,0
finance,51-200,linkedin,3,31.90386873978346,43,1
retail,1-10,ads,2,27.141591746617678,25,0
technology,11-50,website,2,39.23001100522996,80,0
finance,500+,website,1,55.51545363115991,16,0
retail,51-200,referral,1,4.9535233545820985,15,1
healthcare,201-500,website,5,13.743047088208524,109,1
technology,1-10,linkedin,2,15.370860515016183,4,0
healthcare,11-50,referral,5,12.69217889300173,8,0
technology,51-200,website,2,18.17787433676364,20,0
technology,201-500,cold_call,1,13.744348671168646,22,1
finance,1-10,ads,5,53.468998435603964,23,1
education,201-500,event,4,26.19196637155463,7,0
finance,11-50,website,3,12.175863376247133,78,1
technology,1-10,linkedin,1,11.183546332907259,36,0
technology,11-50,email,6,16.782449697787698,8,1
retail,11-50,linkedin,2,29.627346555358493,10,0
healthcare,11-50,other,3,22.338649812976644,63,0
manufacturing,1-10,event,0,28.021257223926504,14,0
retail,1-10,ads,3,2.931296877510841,24,0
manufacturing,201-500,ads,4,36.805767374456785,3,1
healthcare,1-10,referral,4,41.61298952908465,8,0
retail,1-10,referral,4,49.94936452010057,16,1
healthcare,11-50,referral,0,48.59185175762148,32,0
education,11-50,ads,4,31.120913033351844,9,0
retail,51-200,website,5,51.18244330739602,90,0
healthcare,11-50,linkedin,3,2.468276114300352,7,0
healthcare,51-200,event,2,12.057496162084664,45,0
technology,51-200,event,3,46.08581933812351,13,1
retail,1-10,referral,5,25.7754185477501,53,1
technology,1-10,event,0,51.65484824766382,76,0
finance,11-50,ads,4,18.971847257468728,6,1
healthcare,11-50,linkedin,1,42.758348026573806,20,0
retail,51-200,website,6,37.182761814110236,5,0
manufacturing,51-200,referral,3,21.070105248930776,36,0
manufacturing,11-50,website,4,4.011906895831076,53,0
manufacturing,1-10,cold_call,1,15.87300730951239,14,0
technology,1-10,other,4,20.129812084747737,15,0
technology,51-200,website,6,47.374185660766415,6,1
retail,11-50,email,2,23.975381620875204,10,0
healthcare,11-50,linkedin,6,26.561213340046635,11,1
finance,1-10,linkedin,4,32.53243592035341,5,0
technology,51-200,email,4,8.601300194893396,11,1
healthcare,201-500,referral,3,41.059965396782026,71,0
technology,11-50,referral,3,41.29337653795283,11,1
education,11-50,ads,2,63.96089989060524,9,1
technology,500+,website,3,45.7146260669258,14,0
finance,11-50,linkedin,3,43.672992433703584,96,0
technology,51-200,website,3,42.920556582736474,43,0
retail,1-10,linkedin,2,27.893522480283668,6,0
healthcare,51-200,linkedin,2,14.531602583723357,41,1
education,1-10,ads,5,16.892060081005198,43,0
education,500+,ads,1,22.12008179522862,89,0
healthcare,51-200,cold_call,2,30.28400153173818,66,0
education,51-200,linkedin,6,10.970661592338352,3,1
other,51-200,linkedin,4,23.39335164379191,18,1
manufacturing,51-200,website,1,28.826333884263477,36,0
manufacturing,11-50,referral,3,34.99954693212079,108,0
technology,201-500,linkedin,3,27.60296786986357,2,1
finance,500+,linkedin,2,32.29406219049522,13,1
technology,11-50,other,1,13.543600006828438,20,0
technology,500+,website,4,44.61141518295595,15,0
other,51-200,referral,5,6.41436009566092,18,1
healthcare,11-50,referral,2,12.277466835544104,13,0
retail,11-50,ads,1,35.817951774206065,105,1
manufacturing,1-10,ads,4,30.05649993264431,48,1
education,1-10,website,3,9.378173477983552,40,0
other,1-10,cold_call,5,35.17247241624162,15,0
technology,11-50,linkedin,2,16.207833443132778,63,0
technology,11-50,event,1,7.082793447511476,2,0
finance,11-50,linkedin,2,13.351648693182728,4,0
technology,500+,ads,1,9.108764516730918,92,0
technology,11-50,linkedin,7,3.7069970692537555,25,1
healthcare,11-50,linkedin,2,40.68504504671168,5,1
manufacturing,1-10,cold_call,6,11.595126910994484,89,0
finance,1-10,referral,3,34.81473518011754,110,0
healthcare,51-200,linkedin,1,57.84307301383592,63,0
retail,51-200,other,4,4.439731154621366,8,1
technology,51-200,event,7,33.936779724045536,9,1
technology,1-10,email,0,24.75926030932618,15,0
manufacturing,51-200,cold_call,5,16.737569049057157,25,1
retail,11-50,ads,3,59.39920828211117,145,0
manufacturing,1-10,event,5,43.79835527113874,93,0
technology,1-10,website,3,63.124622259180065,76,1
manufacturing,1-10,event,2,23.175635990121165,2,0
retail,11-50,email,3,40.85528503705029,42,1
finance,1-10,ads,2,20.408626749564277,62,0
retail,500+,email,5,27.853922969981546,12,0
education,11-50,ads,3,28.22576176002018,7,1
finance,1-10,ads,4,55.5550231320171,41,1
finance,1-10,linkedin,2,31.22060010400542,2,1
other,51-200,cold_call,1,43.326695331492196,84,0
manufacturing,1-10,ads,5,5.359737967979648,5,1
finance,201-500,website,4,13.532048436191129,18,0
retail,500+,referral,5,27.682858931072502,121,1
healthcare,1-10,other,5,15.05511918921812,133,1
